loan_amnt,term,int_rate,grade,sub_grade,annual_inc,dti,purpose,home_ownership,loan_status
18000.0,36,20.31,D,D5,62000.0,23.94,debt_consolidation,RENT,Charged Off
13500.0,60,12.62,C,C1,46000.0,50.51,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,13.98,C,C1,125000.0,23.23,debt_consolidation,MORTGAGE,Fully Paid
13975.0,60,19.72,D,D5,41000.0,24.41,debt_consolidation,RENT,Charged Off
35000.0,36,23.99,E,E2,130000.0,10.18,debt_consolidation,RENT,Charged Off
7500.0,36,8.9,A,A5,72000.0,3.62,debt_consolidation,RENT,Fully Paid
9350.0,36,7.12,A,A3,36900.0,16.61,debt_consolidation,OWN,Fully Paid
15000.0,36,15.95,D,D4,36144.0,13.68,debt_consolidation,RENT,Charged Off
26150.0,36,11.99,B,B5,215000.0,29.78,debt_consolidation,MORTGAGE,Fully Paid
20000.0,60,14.65,C,C5,100000.0,11.61,credit_card,RENT,Fully Paid
20000.0,36,18.25,F,F1,90000.0,7.47,debt_consolidation,RENT,Fully Paid
35000.0,36,23.43,F,F1,97000.0,25.57,debt_consolidation,MORTGAGE,Fully Paid
8000.0,36,21.18,E,E3,45000.0,5.07,other,MORTGAGE,Fully Paid
25000.0,36,6.92,A,A4,221000.0,7.51,debt_consolidation,OWN,Fully Paid
7000.0,36,11.99,C,C1,40000.0,17.76,debt_consolidation,MORTGAGE,Fully Paid
15000.0,60,15.31,C,C5,129000.0,2.81,debt_consolidation,OWN,Charged Off
20000.0,60,25.8,G,G1,45000.0,27.95,debt_consolidation,RENT,Fully Paid
22875.0,60,21.48,E,E5,65000.0,24.45,debt_consolidation,MORTGAGE,Fully Paid
25000.0,36,10.99,B,B4,135000.0,22.4,debt_consolidation,RENT,Fully Paid
7200.0,36,14.99,C,C5,35440.0,32.34,debt_consolidation,OWN,Fully Paid
15400.0,60,24.99,E,E4,106000.0,19.27,debt_consolidation,MORTGAGE,Charged Off
21000.0,36,30.84,G,G2,98000.0,28.13,debt_consolidation,MORTGAGE,Fully Paid
5000.0,36,12.05,C,C1,51000.0,11.48,debt_consolidation,RENT,Charged Off
7000.0,36,11.49,B,B5,23000.0,8.14,debt_consolidation,MORTGAGE,Fully Paid
18525.0,60,28.99,G,G5,45500.0,24.03,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,18.25,E,E1,20000.0,9.54,debt_consolidation,MORTGAGE,Fully Paid
11500.0,36,9.67,B,B1,67000.0,20.67,credit_card,MORTGAGE,Fully Paid
10800.0,36,6.24,A,A2,50000.0,27.68,home_improvement,MORTGAGE,Fully Paid
22400.0,60,28.67,G,G4,44800.0,8.95,small_business,OWN,Charged Off
10000.0,36,9.49,B,B2,67000.0,24.34,other,MORTGAGE,Charged Off
10500.0,36,11.49,B,B5,55000.0,3.95,credit_card,RENT,Fully Paid
35000.0,36,18.85,D,D3,110000.0,13.93,credit_card,RENT,Charged Off
10000.0,60,30.84,G,G2,80000.0,32.03,other,MORTGAGE,Charged Off
9550.0,36,17.14,D,D4,52000.0,7.5,other,RENT,Charged Off
15200.0,60,15.04,C,C4,98000.0,7.23,credit_card,MORTGAGE,Fully Paid
12000.0,36,7.49,A,A4,89000.0,22.0,debt_consolidation,MORTGAGE,Fully Paid
24000.0,60,13.99,C,C4,70000.0,30.62,debt_consolidation,MORTGAGE,Fully Paid
25575.0,60,30.89,G,G3,60000.0,32.82,debt_consolidation,RENT,Charged Off
24000.0,36,7.9,A,A4,90000.0,22.04,credit_card,MORTGAGE,Charged Off
21000.0,60,9.99,B,B3,55000.0,26.86,debt_consolidation,RENT,Fully Paid
24000.0,36,17.99,D,D2,90000.0,17.24,debt_consolidation,MORTGAGE,Charged Off
23500.0,36,14.65,C,C5,68024.0,7.78,debt_consolidation,RENT,Fully Paid
10675.0,36,12.69,C,C2,40000.0,37.32,debt_consolidation,MORTGAGE,Fully Paid
28125.0,60,22.35,E,E2,91360.43,18.19,debt_consolidation,OWN,Charged Off
15000.0,60,14.98,C,C3,95000.0,14.33,debt_consolidation,MORTGAGE,Charged Off
12500.0,36,11.49,B,B5,97000.0,11.29,debt_consolidation,RENT,Fully Paid
7000.0,36,10.49,B,B2,80000.0,22.17,debt_consolidation,OWN,Fully Paid
23700.0,60,27.31,G,G2,80000.0,24.45,debt_consolidation,MORTGAGE,Charged Off
18150.0,36,12.99,C,C2,85000.0,19.48,home_improvement,MORTGAGE,Fully Paid
20000.0,60,19.24,E,E2,77000.0,19.3,debt_consolidation,RENT,Charged Off
2000.0,36,12.79,C,C1,105000.0,8.49,home_improvement,MORTGAGE,Charged Off
15000.0,36,16.29,C,C4,80000.0,17.09,debt_consolidation,RENT,Fully Paid
35000.0,60,25.8,G,G1,140000.0,25.69,debt_consolidation,RENT,Fully Paid
24000.0,36,7.49,A,A4,93000.0,4.98,debt_consolidation,MORTGAGE,Fully Paid
8000.0,36,8.39,B,B1,60000.0,9.8,debt_consolidation,MORTGAGE,Fully Paid
6500.0,36,11.44,B,B4,96000.0,13.65,car,RENT,Fully Paid
15500.0,60,15.99,D,D2,50000.0,22.32,debt_consolidation,MORTGAGE,Charged Off
21000.0,60,22.95,F,F1,70000.0,20.06,debt_consolidation,RENT,Fully Paid
5000.0,60,16.32,E,E2,30000.0,18.57,debt_consolidation,RENT,Fully Paid
35000.0,60,24.99,F,F4,85000.0,21.16,house,RENT,Charged Off
3000.0,36,9.88,B,B1,50000.0,13.49,credit_card,RENT,Fully Paid
5500.0,36,10.99,B,B3,44000.0,24.41,major_purchase,MORTGAGE,Fully Paid
35000.0,36,19.03,D,D3,40000.0,38.85,debt_consolidation,MORTGAGE,Fully Paid
12600.0,60,20.99,E,E4,39000.0,27.0,debt_consolidation,RENT,Fully Paid
6000.0,36,5.32,A,A1,170000.0,3.64,car,RENT,Fully Paid
5000.0,36,11.48,B,B5,30000.0,7.24,debt_consolidation,MORTGAGE,Fully Paid
8000.0,36,15.59,C,C5,50000.0,28.16,credit_card,MORTGAGE,Fully Paid
12000.0,60,16.99,D,D1,41000.0,7.58,debt_consolidation,MORTGAGE,Fully Paid
15000.0,36,13.49,C,C2,36000.0,21.1,debt_consolidation,MORTGAGE,Fully Paid
14000.0,60,27.79,F,F5,44000.0,33.5,debt_consolidation,RENT,Charged Off
18150.0,60,25.8,G,G1,95000.0,12.72,home_improvement,MORTGAGE,Fully Paid
10000.0,36,11.67,B,B4,74152.0,9.55,debt_consolidation,MORTGAGE,Fully Paid
5000.0,36,6.72,A,A3,45000.0,8.61,home_improvement,MORTGAGE,Fully Paid
35000.0,36,30.84,G,G2,73000.0,18.18,small_business,RENT,Charged Off
15000.0,60,25.78,F,F5,99000.0,8.23,house,RENT,Fully Paid
27000.0,60,23.43,F,F1,105000.0,8.48,debt_consolidation,MORTGAGE,Fully Paid
29000.0,60,11.67,B,B4,81000.0,23.48,debt_consolidation,RENT,Fully Paid
6025.0,36,11.44,B,B4,26000.0,11.4,debt_consolidation,RENT,Fully Paid
7200.0,36,8.39,A,A5,45000.0,22.72,debt_consolidation,RENT,Fully Paid
3000.0,36,12.62,C,C1,18840.0,9.87,debt_consolidation,MORTGAGE,Fully Paid
11500.0,36,24.5,F,F3,39000.0,22.92,debt_consolidation,RENT,Fully Paid
9875.0,36,18.99,E,E1,66000.0,14.67,debt_consolidation,RENT,Charged Off
35000.0,36,7.97,A,A5,117000.0,18.24,debt_consolidation,RENT,Charged Off
26400.0,36,7.39,A,A4,125000.0,15.26,debt_consolidation,RENT,Charged Off
20000.0,36,9.49,B,B2,90000.0,27.76,credit_card,RENT,Charged Off
2500.0,36,18.06,D,D2,55700.0,12.67,other,MORTGAGE,Fully Paid
10000.0,36,13.99,C,C3,40000.0,30.03,debt_consolidation,RENT,Fully Paid
33425.0,60,22.47,E,E5,75000.0,24.11,debt_consolidation,OWN,Fully Paid
16800.0,36,13.49,C,C2,85000.0,19.34,debt_consolidation,MORTGAGE,Charged Off
5400.0,36,22.45,E,E5,85000.0,15.25,credit_card,RENT,Charged Off
20000.0,60,22.91,E,E1,100000.0,18.9,debt_consolidation,RENT,Charged Off
10000.0,36,11.99,B,B3,30000.0,19.72,credit_card,RENT,Fully Paid
12000.0,60,18.99,D,D3,40000.0,26.85,credit_card,MORTGAGE,Charged Off
16800.0,36,8.99,B,B1,120000.0,16.03,debt_consolidation,MORTGAGE,Fully Paid
18350.0,36,16.55,D,D2,100000.0,9.24,small_business,MORTGAGE,Fully Paid
6750.0,36,15.02,C,C3,33000.0,16.91,debt_consolidation,MORTGAGE,Fully Paid
20000.0,36,6.07,A,A2,82000.0,19.73,credit_card,MORTGAGE,Fully Paid
20000.0,36,7.21,A,A3,70000.0,7.1,credit_card,RENT,Fully Paid
10000.0,36,8.99,B,B1,40000.0,22.44,debt_consolidation,RENT,Fully Paid
7000.0,36,23.88,E,E2,65000.0,19.29,other,MORTGAGE,Charged Off
21000.0,60,20.2,E,E3,85600.0,29.9,debt_consolidation,MORTGAGE,Fully Paid
21600.0,36,17.86,D,D5,60000.0,31.22,debt_consolidation,MORTGAGE,Fully Paid
8625.0,36,20.75,E,E2,30000.0,15.32,debt_consolidation,RENT,Fully Paid
13000.0,36,6.03,A,A1,85000.0,25.67,debt_consolidation,RENT,Charged Off
30000.0,60,16.29,D,D1,65000.0,4.76,other,MORTGAGE,Fully Paid
9025.0,36,17.86,D,D5,55000.0,16.63,debt_consolidation,OWN,Charged Off
16000.0,60,24.85,E,E3,85850.0,12.85,debt_consolidation,RENT,Fully Paid
15000.0,36,8.39,B,B1,85000.0,12.03,debt_consolidation,MORTGAGE,Fully Paid
14500.0,36,14.33,C,C1,63000.0,14.25,debt_consolidation,RENT,Fully Paid
8000.0,36,23.13,F,F3,100000.0,21.93,other,MORTGAGE,Fully Paid
40000.0,60,30.89,G,G3,175000.0,17.52,debt_consolidation,MORTGAGE,Charged Off
5000.0,36,16.02,C,C5,21000.0,13.71,debt_consolidation,RENT,Charged Off
18000.0,60,23.28,F,F2,56000.0,34.18,debt_consolidation,OWN,Fully Paid
15500.0,36,18.54,E,E1,45000.0,37.84,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,9.93,B,B2,68500.0,16.5,debt_consolidation,RENT,Fully Paid
14000.0,60,13.99,C,C3,65000.0,18.81,credit_card,RENT,Charged Off
15000.0,36,14.49,C,C4,65000.0,19.06,home_improvement,MORTGAGE,Charged Off
7650.0,36,16.29,D,D1,52000.0,23.86,debt_consolidation,MORTGAGE,Charged Off
25450.0,60,27.31,G,G2,67000.0,21.19,debt_consolidation,OWN,Charged Off
16000.0,36,13.49,C,C2,45000.0,10.57,credit_card,RENT,Fully Paid
7200.0,36,12.39,C,C1,55000.0,5.72,debt_consolidation,RENT,Fully Paid
10000.0,36,7.89,A,A5,38000.0,25.74,credit_card,MORTGAGE,Fully Paid
18000.0,36,17.76,D,D1,87000.0,6.84,debt_consolidation,RENT,Fully Paid
21225.0,60,23.13,F,F1,48256.0,21.96,major_purchase,RENT,Fully Paid
34500.0,60,30.74,F,F5,75000.0,23.42,debt_consolidation,MORTGAGE,Fully Paid
30000.0,60,30.99,G,G5,165000.0,16.24,small_business,MORTGAGE,Charged Off
2750.0,36,18.25,D,D3,57000.0,12.17,debt_consolidation,RENT,Charged Off
12000.0,60,21.45,D,D5,41500.0,32.39,debt_consolidation,MORTGAGE,Fully Paid
6000.0,36,7.89,A,A5,67000.0,13.43,home_improvement,MORTGAGE,Fully Paid
14400.0,60,13.99,C,C4,63000.0,28.32,debt_consolidation,RENT,Fully Paid
12000.0,60,19.03,D,D3,45000.0,20.83,debt_consolidation,MORTGAGE,Fully Paid
28000.0,36,7.89,A,A5,150000.0,11.07,debt_consolidation,MORTGAGE,Fully Paid
5550.0,36,23.99,E,E4,50000.0,10.08,other,MORTGAGE,Fully Paid
16000.0,60,27.27,E,E5,40000.0,20.94,debt_consolidation,RENT,Fully Paid
15000.0,36,10.99,B,B2,88600.0,23.57,debt_consolidation,RENT,Fully Paid
15000.0,36,14.99,C,C5,55000.0,13.92,major_purchase,MORTGAGE,Fully Paid
16000.0,60,27.31,G,G2,69000.0,22.12,debt_consolidation,MORTGAGE,Fully Paid
22000.0,60,11.14,B,B2,55000.0,13.77,debt_consolidation,MORTGAGE,Fully Paid
24000.0,36,14.99,C,C4,90000.0,20.15,debt_consolidation,MORTGAGE,Charged Off
20000.0,36,18.99,D,D3,50000.0,18.36,credit_card,RENT,Fully Paid
10000.0,36,7.62,A,A3,40000.0,7.14,debt_consolidation,MORTGAGE,Fully Paid
5600.0,36,13.18,C,C3,45000.0,28.91,debt_consolidation,RENT,Fully Paid
3600.0,36,8.24,B,B1,80000.0,25.14,other,MORTGAGE,Fully Paid
30000.0,36,7.89,A,A5,65000.0,26.29,debt_consolidation,OWN,Fully Paid
24000.0,36,20.8,E,E1,122000.0,6.71,other,RENT,Fully Paid
10000.0,36,10.49,B,B2,150000.0,4.41,other,MORTGAGE,Fully Paid
24000.0,36,19.72,D,D5,90000.0,20.26,debt_consolidation,MORTGAGE,Fully Paid
12000.0,60,18.49,D,D2,37750.0,13.0,credit_card,MORTGAGE,Fully Paid
32750.0,36,15.61,D,D1,139000.0,23.63,credit_card,MORTGAGE,Fully Paid
15000.0,36,7.89,A,A5,80000.0,17.85,credit_card,MORTGAGE,Fully Paid
21600.0,60,17.57,D,D4,45000.0,35.2,credit_card,OWN,Fully Paid
5000.0,36,21.85,D,D5,37465.0,21.43,debt_consolidation,RENT,Fully Paid
12000.0,36,15.81,C,C4,95000.0,22.49,debt_consolidation,MORTGAGE,Charged Off
35000.0,36,24.5,F,F3,93000.0,13.72,debt_consolidation,RENT,Fully Paid
2000.0,36,23.7,F,F1,55000.0,5.28,moving,RENT,Fully Paid
7200.0,36,8.9,A,A5,70000.0,7.22,debt_consolidation,MORTGAGE,Charged Off
10000.0,60,12.79,C,C1,72000.0,6.98,debt_consolidation,RENT,Fully Paid
9600.0,36,16.99,D,D1,28000.0,31.55,debt_consolidation,OWN,Charged Off
14400.0,60,23.7,F,F1,70000.0,9.41,debt_consolidation,RENT,Fully Paid
5500.0,36,16.99,D,D1,24000.0,34.15,debt_consolidation,RENT,Fully Paid
10200.0,60,12.62,C,C1,81729.0,3.79,credit_card,RENT,Fully Paid
15000.0,36,9.99,B,B3,35000.0,31.62,credit_card,RENT,Charged Off
28000.0,36,5.32,A,A1,200000.0,29.49,debt_consolidation,MORTGAGE,Charged Off
18000.0,36,7.69,A,A4,70000.0,22.46,debt_consolidation,MORTGAGE,Fully Paid
20000.0,36,10.99,B,B3,135000.0,21.99,debt_consolidation,MORTGAGE,Fully Paid
26975.0,60,25.89,G,G3,71000.0,17.14,debt_consolidation,MORTGAGE,Charged Off
20000.0,36,8.39,B,B1,74000.0,16.28,debt_consolidation,MORTGAGE,Fully Paid
12550.0,36,19.24,E,E2,34500.0,28.56,debt_consolidation,MORTGAGE,Charged Off
5000.0,36,7.9,A,A4,135000.0,9.86,debt_consolidation,MORTGAGE,Fully Paid
4500.0,36,16.29,C,C4,59870.0,23.79,debt_consolidation,MORTGAGE,Fully Paid
20000.0,60,28.14,G,G2,70000.0,35.37,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,17.09,D,D1,127000.0,29.59,home_improvement,RENT,Fully Paid
15000.0,36,25.49,E,E4,52200.0,24.33,debt_consolidation,RENT,Charged Off
6000.0,36,16.29,D,D1,91000.0,18.45,other,MORTGAGE,Charged Off
35000.0,60,10.99,B,B4,200000.0,13.24,debt_consolidation,MORTGAGE,Fully Paid
35000.0,60,30.79,G,G1,121000.0,14.59,small_business,MORTGAGE,Charged Off
20000.0,36,9.25,B,B2,92407.0,0.43,medical,RENT,Fully Paid
12000.0,36,9.17,B,B2,43000.0,21.88,debt_consolidation,RENT,Fully Paid
10000.0,36,5.32,A,A1,125000.0,11.51,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,7.49,A,A4,120000.0,8.51,debt_consolidation,RENT,Fully Paid
4000.0,36,6.76,A,A2,36000.0,5.8,major_purchase,MORTGAGE,Fully Paid
35000.0,60,18.99,D,D3,135000.0,13.48,debt_consolidation,MORTGAGE,Charged Off
28800.0,60,16.02,C,C5,93000.0,23.13,debt_consolidation,RENT,Charged Off
1000.0,36,30.84,G,G2,35000.0,10.7,house,MORTGAGE,Fully Paid
35000.0,36,21.18,E,E3,86600.0,21.51,debt_consolidation,MORTGAGE,Charged Off
20000.0,60,20.5,E,E1,57000.0,29.64,debt_consolidation,RENT,Charged Off
5000.0,36,8.39,A,A5,95000.0,7.31,credit_card,OWN,Fully Paid
35000.0,60,26.06,G,G5,135320.0,20.94,debt_consolidation,RENT,Fully Paid
10000.0,36,22.39,E,E1,64500.0,33.15,credit_card,MORTGAGE,Charged Off
10000.0,60,16.02,C,C5,41900.0,15.44,debt_consolidation,MORTGAGE,Fully Paid
2500.0,36,18.3,F,F1,14400.0,0.0,car,RENT,Fully Paid
9500.0,36,10.15,B,B2,30500.0,27.39,debt_consolidation,RENT,Fully Paid
12000.0,36,7.89,A,A5,101000.0,31.81,home_improvement,MORTGAGE,Fully Paid
35000.0,60,25.89,G,G3,120000.0,18.44,other,MORTGAGE,Charged Off
14000.0,36,7.12,A,A3,72000.0,28.05,debt_consolidation,MORTGAGE,Fully Paid
8000.0,36,24.5,F,F3,37224.0,30.92,home_improvement,MORTGAGE,Fully Paid
20000.0,36,13.11,B,B4,97000.0,13.48,major_purchase,RENT,Fully Paid
15000.0,60,21.49,D,D5,33404.0,18.77,debt_consolidation,RENT,Fully Paid
13975.0,36,23.32,E,E3,64300.0,19.69,debt_consolidation,RENT,Charged Off
28000.0,60,23.43,F,F1,96400.0,34.2,debt_consolidation,MORTGAGE,Fully Paid
3000.0,36,7.9,A,A4,38846.0,16.28,debt_consolidation,RENT,Fully Paid
10000.0,36,9.17,B,B2,73000.0,30.71,medical,MORTGAGE,Fully Paid
8200.0,36,7.9,A,A4,50000.0,16.18,credit_card,RENT,Fully Paid
28000.0,36,9.67,B,B1,140000.0,12.79,debt_consolidation,MORTGAGE,Fully Paid
6000.0,36,13.49,C,C2,34000.0,25.8,debt_consolidation,OWN,Charged Off
25000.0,36,7.26,A,A4,92000.0,16.58,credit_card,MORTGAGE,Fully Paid
28000.0,60,16.29,C,C4,89000.0,5.24,credit_card,MORTGAGE,Fully Paid
20000.0,36,8.39,B,B1,62182.0,11.1,debt_consolidation,MORTGAGE,Fully Paid
9000.0,36,13.98,C,C3,30000.0,20.68,credit_card,OWN,Fully Paid
6625.0,36,17.1,C,C5,27000.0,11.2,debt_consolidation,RENT,Fully Paid
14000.0,36,15.31,C,C5,100000.0,14.6,home_improvement,MORTGAGE,Fully Paid
10725.0,36,6.03,A,A1,62500.0,21.64,debt_consolidation,MORTGAGE,Fully Paid
7200.0,36,14.33,C,C5,45000.0,19.33,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,5.32,A,A1,45000.0,4.81,debt_consolidation,RENT,Fully Paid
17275.0,36,12.69,C,C2,56000.0,31.85,debt_consolidation,OWN,Fully Paid
6250.0,36,15.31,C,C2,52000.0,32.65,debt_consolidation,MORTGAGE,Fully Paid
6000.0,60,20.48,G,G2,45600.0,15.5,debt_consolidation,MORTGAGE,Fully Paid
5600.0,36,12.12,B,B3,99000.0,16.67,debt_consolidation,MORTGAGE,Fully Paid
15000.0,36,6.24,A,A2,63000.0,6.53,credit_card,RENT,Fully Paid
25000.0,36,15.99,C,C5,70000.0,16.48,other,MORTGAGE,Charged Off
30000.0,60,23.5,F,F1,70000.0,12.55,debt_consolidation,RENT,Charged Off
9000.0,36,10.91,B,B4,76800.0,10.78,debt_consolidation,RENT,Fully Paid
30850.0,36,19.99,D,D4,138000.0,20.48,debt_consolidation,MORTGAGE,Fully Paid
7075.0,36,15.31,C,C5,27700.0,33.06,debt_consolidation,RENT,Fully Paid
10000.0,36,11.67,B,B4,62000.0,27.15,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,10.99,B,B4,51832.0,16.46,debt_consolidation,RENT,Fully Paid
10400.0,60,20.99,E,E5,26000.0,24.01,debt_consolidation,RENT,Fully Paid
18200.0,36,7.9,A,A4,58000.0,16.01,debt_consolidation,RENT,Fully Paid
35000.0,60,25.99,G,G4,95000.0,24.82,debt_consolidation,MORTGAGE,Fully Paid
13600.0,36,6.03,A,A1,129161.0,11.28,debt_consolidation,MORTGAGE,Fully Paid
11875.0,60,22.99,F,F2,33000.0,32.07,debt_consolidation,RENT,Charged Off
1500.0,36,18.06,D,D2,35000.0,11.28,other,RENT,Fully Paid
11400.0,36,23.13,F,F1,30000.0,37.78,credit_card,RENT,Charged Off
18000.0,60,26.3,E,E5,71845.0,13.55,debt_consolidation,MORTGAGE,Fully Paid
7200.0,36,5.32,A,A1,80000.0,1.7,vacation,MORTGAGE,Fully Paid
5875.0,36,17.86,D,D5,20000.0,37.64,credit_card,MORTGAGE,Charged Off
25850.0,36,13.35,C,C2,60000.0,23.28,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,27.79,F,F5,80000.0,20.84,vacation,RENT,Fully Paid
30000.0,60,16.02,C,C5,475000.0,11.96,credit_card,MORTGAGE,Fully Paid
35000.0,60,18.06,D,D2,152000.0,12.39,debt_consolidation,MORTGAGE,Fully Paid
4000.0,36,8.08,A,A5,90000.0,11.53,debt_consolidation,RENT,Fully Paid
17325.0,36,9.17,B,B1,76000.0,29.2,debt_consolidation,OWN,Fully Paid
20000.0,60,24.08,F,F2,60000.0,14.78,debt_consolidation,MORTGAGE,Fully Paid
33000.0,36,7.12,A,A3,105000.0,19.76,credit_card,MORTGAGE,Fully Paid
3050.0,36,17.86,D,D5,46000.0,27.05,debt_consolidation,RENT,Charged Off
35000.0,60,23.83,F,F5,110000.0,21.23,debt_consolidation,MORTGAGE,Charged Off
5500.0,36,10.16,B,B1,36500.0,8.68,debt_consolidation,OWN,Fully Paid
35000.0,36,29.99,F,F3,130000.0,7.07,home_improvement,MORTGAGE,Fully Paid
6000.0,36,11.44,B,B4,51000.0,4.99,credit_card,RENT,Fully Paid
13000.0,36,12.69,C,C2,64000.0,16.86,other,RENT,Charged Off
16800.0,60,15.61,D,D1,54000.0,13.64,debt_consolidation,MORTGAGE,Fully Paid
8600.0,36,14.99,C,C4,37128.0,29.15,debt_consolidation,RENT,Fully Paid
14500.0,36,13.99,C,C3,20000.0,25.51,debt_consolidation,RENT,Fully Paid
25825.0,60,19.52,E,E2,125000.0,27.28,debt_consolidation,MORTGAGE,Fully Paid
24275.0,36,11.53,B,B5,66000.0,16.2,credit_card,RENT,Fully Paid
1025.0,36,25.82,E,E4,13000.0,2.95,moving,RENT,Charged Off
4000.0,36,13.59,C,C2,88000.0,15.34,credit_card,OWN,Fully Paid
18000.0,36,14.46,C,C4,78000.0,36.03,debt_consolidation,MORTGAGE,Fully Paid
35000.0,36,16.29,D,D2,275000.0,11.13,other,MORTGAGE,Fully Paid
11850.0,60,25.8,G,G1,35000.0,11.18,house,MORTGAGE,Charged Off
20000.0,36,16.02,C,C5,65000.0,21.97,other,MORTGAGE,Fully Paid
7000.0,36,11.99,B,B5,40000.0,33.66,debt_consolidation,RENT,Fully Paid
6200.0,60,25.8,G,G1,185000.0,3.98,debt_consolidation,OWN,Fully Paid
28000.0,60,15.31,C,C5,92180.0,11.89,debt_consolidation,RENT,Charged Off
1750.0,36,24.08,F,F2,20000.0,31.27,debt_consolidation,OWN,Fully Paid
35000.0,60,25.99,G,G4,146460.0,19.01,debt_consolidation,OWN,Charged Off
5000.0,36,10.15,B,B2,110000.0,22.94,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,9.17,B,B2,45000.0,12.21,credit_card,OWN,Fully Paid
10000.0,36,16.55,D,D2,100000.0,9.66,debt_consolidation,MORTGAGE,Charged Off
16000.0,36,11.47,B,B5,90575.0,3.33,credit_card,RENT,Fully Paid
25000.0,36,12.88,C,C2,70000.0,13.2,debt_consolidation,MORTGAGE,Fully Paid
25925.0,60,24.99,F,F4,93000.0,29.14,debt_consolidation,MORTGAGE,Fully Paid
4450.0,36,19.99,E,E3,42000.0,13.78,small_business,RENT,Charged Off
35000.0,60,18.25,E,E1,200000.0,19.43,home_improvement,OWN,Fully Paid
10000.0,36,12.49,B,B5,98000.0,32.23,home_improvement,OWN,Fully Paid
4000.0,36,17.77,D,D1,75000.0,18.59,credit_card,MORTGAGE,Fully Paid
10000.0,36,15.31,C,C2,73524.0,14.59,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,10.99,B,B3,63300.0,14.16,debt_consolidation,RENT,Fully Paid
15300.0,36,20.5,E,E2,65000.0,10.08,debt_consolidation,OWN,Fully Paid
15725.0,60,21.99,E,E4,70000.0,21.98,debt_consolidation,MORTGAGE,Charged Off
16750.0,36,13.35,C,C2,40000.0,12.73,debt_consolidation,MORTGAGE,Fully Paid
16000.0,36,16.29,C,C4,60000.0,19.08,debt_consolidation,RENT,Fully Paid
12500.0,36,7.21,A,A3,56000.0,19.89,debt_consolidation,MORTGAGE,Fully Paid
12000.0,60,16.91,C,C5,35000.0,17.66,debt_consolidation,MORTGAGE,Fully Paid
6500.0,36,26.3,E,E5,53000.0,26.52,debt_consolidation,RENT,Charged Off
7500.0,36,9.17,B,B2,25000.0,12.0,debt_consolidation,OWN,Fully Paid
23950.0,36,30.89,G,G3,52109.0,21.17,moving,MORTGAGE,Charged Off
35000.0,60,24.11,F,F2,75000.0,48.05,debt_consolidation,MORTGAGE,Fully Paid
14400.0,60,18.75,D,D3,49000.0,17.27,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,20.49,E,E4,22800.0,19.84,credit_card,MORTGAGE,Fully Paid
35000.0,60,26.3,E,E5,60000.0,22.01,debt_consolidation,RENT,Fully Paid
16200.0,60,26.57,F,F5,45000.0,28.32,debt_consolidation,MORTGAGE,Charged Off
16000.0,36,11.49,B,B5,120000.0,9.8,debt_consolidation,MORTGAGE,Fully Paid
20000.0,36,11.47,B,B5,100000.0,27.34,credit_card,MORTGAGE,Fully Paid
10000.0,36,10.99,B,B4,42700.0,11.69,debt_consolidation,RENT,Fully Paid
30000.0,60,24.7,G,G1,114000.0,12.25,debt_consolidation,MORTGAGE,Fully Paid
8000.0,36,16.99,D,D1,40000.0,19.41,credit_card,MORTGAGE,Fully Paid
25000.0,36,7.99,A,A5,64000.0,12.83,debt_consolidation,MORTGAGE,Fully Paid
15000.0,36,21.49,D,D5,140000.0,6.99,debt_consolidation,RENT,Charged Off
35000.0,60,26.06,G,G5,105000.0,30.78,debt_consolidation,RENT,Charged Off
23500.0,60,24.08,F,F2,52400.0,15.27,debt_consolidation,RENT,Fully Paid
35000.0,36,9.99,B,B3,116000.0,21.64,debt_consolidation,MORTGAGE,Fully Paid
28000.0,36,21.0,E,E2,140000.0,9.78,debt_consolidation,OWN,Charged Off
5000.0,36,7.24,A,A3,32000.0,22.13,debt_consolidation,MORTGAGE,Charged Off
14375.0,60,25.89,G,G3,40126.0,28.87,debt_consolidation,RENT,Charged Off
14500.0,60,25.83,G,G2,61000.0,7.42,home_improvement,MORTGAGE,Fully Paid
8725.0,36,18.25,E,E1,54000.0,25.36,house,RENT,Fully Paid
25000.0,60,26.57,F,F5,57000.0,23.03,debt_consolidation,OWN,Fully Paid
35000.0,36,15.61,D,D1,100000.0,23.33,credit_card,OWN,Fully Paid
11400.0,60,18.49,E,E2,105000.0,8.48,debt_consolidation,MORTGAGE,Fully Paid
19200.0,36,13.49,C,C2,90000.0,12.36,debt_consolidation,OWN,Fully Paid
5325.0,36,6.03,A,A1,20000.0,23.64,debt_consolidation,RENT,Fully Paid
40000.0,60,26.99,F,F3,93800.0,29.27,credit_card,MORTGAGE,Fully Paid
